cisd_type,max_cisd_bars,entry,rr,volume_filter,wick_filter,sweep_atr_filter,stop_buffer,trades,trades_per_day,win_rate,net_r,expectancy_r,profit_factor,max_drawdown_r,max_losing_streak,avg_mfe_r,avg_mae_r,sweet_spot_4_6,acceptable_3_8
EXTREME_OPEN,3,FIB_705,2.5,1.2,0.3,0.05,0.5,1102,3.5095541401273884,41.59854677565849,502.0,0.455535390199637,1.780715396578538,15.0,11,2.0478427521813125,1.0654488365018067,False,True
EXTREME_OPEN,8,CISD,2.5,0.0,0.3,0.15,0.25,2424,7.719745222929936,42.05128205128205,1104.0,0.45544554455445546,1.8141592920353982,12.0,12,1.8103082892593068,0.8816764773690884,False,True
LAST_OPPOSING,8,FIB_618,2.5,0.0,0.3,0.15,0.5,2024,6.445859872611465,41.65009940357853,921.0,0.4550395256916996,1.784497444633731,16.5,11,1.9502224454434218,0.9918755291588583,False,True
EXTREME_OPEN,3,FIB_705,4.0,0.0,0.3,0.0,0.25,2321,7.39171974522293,29.12705272255834,1056.0,0.4549763033175355,1.6439024390243901,30.0,22,2.597158221046402,1.2678109383931588,False,True
LAST_OPPOSING,8,CISD,3.0,1.2,0.0,0.05,0.25,2193,6.984076433121019,37.12895377128954,997.0,0.4546283629730962,1.771671826625387,13.0,11,2.023693124192502,0.9274903047221444,False,True
EXTREME_OPEN,3,FIB_786,4.0,1.2,0.3,0.0,0.25,998,3.178343949044586,29.087261785356066,453.0,0.45390781563126253,1.6407355021216408,21.0,14,2.727645167823622,1.3961798270973842,False,True
LAST_OPPOSING,8,CISD,4.0,0.0,0.4,0.05,0.25,2126,6.770700636942675,29.72292191435768,965.0,0.4539040451552211,1.6917562724014337,17.0,13,2.322999798043742,1.0041633004061987,False,True
LAST_OPPOSING,3,FIB_786,4.0,1.2,0.3,0.05,0.25,954,3.038216560509554,29.096638655462186,433.0,0.45387840670859536,1.6414814814814815,26.0,14,2.7152926191936197,1.3681177184565882,False,True
LAST_OPPOSING,8,CISD,3.0,1.2,0.0,0.0,0.25,2248,7.159235668789809,37.119771863117876,1020.0,0.45373665480427045,1.7709750566893423,14.0,11,2.0230964529437427,0.9305877363799316,False,True
LAST_OPPOSING,8,FIB_618,2.5,0.0,0.4,0.0,0.5,1970,6.273885350318471,41.58163265306122,892.5,0.4530456852791878,1.779475982532751,15.0,11,1.9692894348656027,1.0148753425439998,False,True
LAST_OPPOSING,3,CISD,4.0,0.0,0.3,0.15,0.25,2132,6.789808917197452,29.72292191435768,965.0,0.4526266416510319,1.6917562724014337,21.0,13,2.328001675658976,0.9984508072228521,False,True
LAST_OPPOSING,8,CISD,4.0,0.0,0.4,0.0,0.25,2214,7.050955414012739,29.690522243713737,1002.0,0.45257452574525747,1.689133425034388,19.0,14,2.322049386818859,1.0138461197169308,False,True
EXTREME_OPEN,3,CISD,2.5,0.0,0.4,0.0,0.5,2273,7.238853503184713,41.832129963898915,1028.5,0.4524857017157941,1.7979053529868114,15.0,15,1.8031059633884103,0.8996591050486562,False,True
LAST_OPPOSING,3,FIB_786,4.0,0.0,0.0,0.15,0.5,2037,6.487261146496815,29.056047197640115,921.0,0.4521354933726068,1.6382536382536383,24.0,17,2.716047762795643,1.3518396765363945,False,True
EXTREME_OPEN,5,FIB_705,2.5,1.2,0.3,0.05,0.5,1148,3.656050955414013,41.49956408020924,519.0,0.4520905923344948,1.773472429210134,15.0,11,2.0396924375533003,1.0631884440532717,False,True
LAST_OPPOSING,5,CISD,4.0,0.0,0.3,0.15,0.25,2226,7.089171974522293,29.72450459159014,1006.0,0.4519317160826595,1.6918844566712516,23.0,13,2.3167273251008536,0.9962619607652781,False,True
EXTREME_OPEN,8,FIB_705,4.0,0.0,0.3,0.0,0.25,2413,7.6847133757961785,29.064449064449065,1090.0,0.45171985080812266,1.6389214536928487,31.0,22,2.5842874861623244,1.2641208448573507,False,True
EXTREME_OPEN,3,FIB_705,2.5,1.2,0.3,0.15,0.5,1011,3.2197452229299364,41.48514851485148,456.5,0.4515331355093966,1.772419627749577,14.0,11,2.0348018569584356,1.066984318913658,False,True
LAST_OPPOSING,3,FIB_786,4.0,1.2,0.3,0.0,0.25,966,3.0764331210191083,29.045643153526974,436.0,0.45134575569358176,1.6374269005847952,26.0,14,2.7104503178123363,1.3696051255606387,False,True
EXTREME_OPEN,8,FIB_618,2.5,0.0,0.4,0.05,0.5,1925,6.130573248407643,41.48880791254555,868.5,0.45116883116883116,1.7726868327402134,16.0,12,1.9749837315356775,1.013103491246911,False,True
EXTREME_OPEN,5,FIB_786,4.0,1.2,0.3,0.0,0.25,1038,3.305732484076433,29.026036644165863,468.0,0.4508670520231214,1.6358695652173914,20.0,13,2.7243171344833295,1.3935182593209163,False,True
LAST_OPPOSING,8,FIB_618,2.5,0.0,0.4,0.05,0.5,1885,6.003184713375796,41.502397442727755,849.5,0.4506631299734748,1.77367941712204,14.0,10,1.9660139159830863,1.0082413694977135,False,True
LAST_OPPOSING,5,CISD,2.5,1.2,0.4,0.0,0.5,1226,3.9044585987261144,42.028985507246375,552.5,0.450652528548124,1.8125,12.0,12,1.7962934517682208,0.8715971246704239,False,True
EXTREME_OPEN,5,FIB_618,2.5,0.0,0.3,0.05,0.5,2511,7.996815286624204,41.477045908183634,1131.5,0.4506172839506173,1.7718281036834924,15.0,13,1.9754753247662484,1.0086577386731548,False,True
LAST_OPPOSING,3,FIB_618,3.0,0.0,0.3,0.15,0.25,1889,6.015923566878981,36.33457645178476,851.0,0.4505029115934357,1.7121338912133892,13.0,12,2.1570784606843567,1.0640917944931925,False,True
EXTREME_OPEN,3,FIB_705,4.0,0.0,0.3,0.05,0.25,2196,6.993630573248407,29.027841168416245,989.0,0.4503642987249545,1.6360128617363343,28.0,21,2.5962342943661496,1.2544975995497925,False,True
EXTREME_OPEN,3,CISD,3.0,0.0,0.4,0.0,0.25,2237,7.124203821656051,36.697674418604656,1006.0,0.4497094322753688,1.739162380602498,17.0,17,2.010832677954294,0.955392662068101,False,True
LAST_OPPOSING,5,CISD,2.5,1.2,0.4,0.05,0.5,1210,3.8535031847133756,42.00518582541054,544.0,0.44958677685950416,1.8107302533532041,13.0,12,1.7970620971125588,0.8712360222538345,False,True
LAST_OPPOSING,3,FIB_786,4.0,0.0,0.4,0.15,0.25,1180,3.7579617834394905,28.983050847457626,530.0,0.4491525423728814,1.6324582338902147,26.0,22,2.749470783585576,1.3918243081920896,False,True
LAST_OPPOSING,5,FIB_786,4.0,0.0,0.4,0.15,0.25,1225,3.9012738853503186,28.97959183673469,550.0,0.4489795918367347,1.632183908045977,30.0,22,2.7426873152775064,1.3882267599297622,False,True
EXTREME_OPEN,3,FIB_618,2.5,0.0,0.3,0.05,0.5,2437,7.761146496815287,41.423282599753186,1093.5,0.4487074271645466,1.7679073033707866,15.0,13,1.9785071785287975,1.0115572812859446,False,True
EXTREME_OPEN,3,CISD,2.5,0.0,0.4,0.05,0.5,2181,6.945859872611465,41.72154280338664,978.5,0.44864740944520864,1.7897497982243744,14.0,14,1.8044293563642944,0.8938499607773787,False,True
EXTREME_OPEN,3,FIB_618,3.0,0.0,0.3,0.15,0.25,1943,6.187898089171974,36.26487325400931,871.0,0.4482758620689655,1.7069805194805194,17.0,13,2.1667570584803384,1.071600464053621,False,True
EXTREME_OPEN,5,FIB_705,4.0,0.0,0.3,0.05,0.25,2262,7.203821656050955,28.98936170212766,1014.0,0.4482758620689655,1.6329588014981273,29.0,21,2.588704651397672,1.2511114571280781,False,True
LAST_OPPOSING,8,FIB_705,2.5,1.2,0.3,0.15,0.25,1073,3.417197452229299,41.401869158878505,480.5,0.44780987884436163,1.766347687400319,17.0,11,2.01308226082876,1.0756906100303596,False,True
EXTREME_OPEN,5,FIB_705,2.5,1.2,0.3,0.15,0.5,1055,3.359872611464968,41.36622390891841,472.0,0.44739336492890996,1.7637540453074434,14.0,11,2.0274489433649867,1.064498540264821,False,True
LAST_OPPOSING,8,FIB_705,2.5,1.2,0.3,0.05,0.25,1158,3.6878980891719744,41.38528138528139,518.0,0.4473229706390328,1.7651403249630724,15.0,11,2.0255759003054536,1.0744154916803592,False,True
EXTREME_OPEN,5,FIB_618,3.0,0.0,0.3,0.15,0.25,2009,6.398089171974522,36.23623623623624,898.0,0.44698855151816824,1.7048665620094192,15.0,13,2.1627183267489083,1.0691891915458174,False,True
LAST_OPPOSING,8,FIB_618,2.5,0.0,0.3,0.05,0.5,2478,7.89171974522293,41.40308191403082,1107.5,0.4469330104923325,1.7664359861591696,14.0,13,1.9607722332988886,1.0039124582494152,False,True
EXTREME_OPEN,5,CISD,2.5,1.2,0.0,0.15,0.5,1959,6.238853503184713,41.983914209115284,875.5,0.44691168963757016,1.8091497227356748,14.5,12,1.7872188847039532,0.8692526499164415,False,True
EXTREME_OPEN,3,CISD,3.0,0.0,0.4,0.05,0.25,2143,6.82484076433121,36.61971830985916,957.0,0.44657022865142326,1.7333333333333334,17.0,17,2.0137340564778303,0.9479237680579146,False,True
LAST_OPPOSING,5,CISD,3.0,1.2,0.0,0.05,0.5,2146,6.834394904458598,36.91542288557214,958.0,0.44641192917054984,1.7555205047318612,14.0,13,2.0120125088646716,0.9199737490575287,False,True
EXTREME_OPEN,5,CISD,3.0,0.0,0.4,0.0,0.25,2308,7.350318471337579,36.63053297199639,1030.0,0.4462738301559792,1.7341411261582325,18.0,18,2.002084493186261,0.9515201067315573,False,True
LAST_OPPOSING,8,FIB_786,3.0,1.5,0.0,0.0,0.5,946,3.0127388535031847,36.1522198731501,422.0,0.44608879492600423,1.6986754966887416,26.0,11,2.2532389968980207,1.2051854870902254,False,True
EXTREME_OPEN,3,CISD,2.5,1.2,0.4,0.05,0.25,1159,3.6910828025477707,41.83123877917414,517.0,0.4460742018981881,1.7978395061728396,16.0,10,1.770245629698783,0.8909400558142918,False,True
EXTREME_OPEN,8,FIB_786,4.0,1.2,0.3,0.15,0.25,955,3.0414012738853504,28.930817610062892,426.0,0.44607329842931936,1.6283185840707965,27.0,15,2.702758163840013,1.3952709707088613,False,True
EXTREME_OPEN,8,FIB_786,4.0,1.2,0.3,0.05,0.25,1038,3.305732484076433,28.929604628736737,463.0,0.4460500963391137,1.6282225237449117,20.0,14,2.718692284019356,1.3935054616121152,False,True
LAST_OPPOSING,3,FIB_618,3.0,0.0,0.3,0.0,0.25,2455,7.818471337579618,36.21466612044244,1095.0,0.4460285132382892,1.7032755298651252,19.0,15,2.1669913935509717,1.0857754595793954,False,True
LAST_OPPOSING,5,FIB_618,3.0,0.0,0.3,0.15,0.25,1980,6.305732484076433,36.23409669211196,883.0,0.44595959595959594,1.704708699122107,14.0,13,2.1455536499699392,1.0657876641347868,False,True
EXTREME_OPEN,3,FIB_705,2.5,1.2,0.3,0.0,0.5,1119,3.5636942675159236,41.32379248658318,499.0,0.4459338695263628,1.7606707317073171,17.0,10,2.0411790820840414,1.0693946987257061,False,True
LAST_OPPOSING,5,CISD,2.5,1.2,0.4,0.15,0.5,1152,3.6687898089171975,41.90909090909091,513.5,0.4457465277777778,1.8035993740219092,18.5,17,1.7915126085032975,0.8674465363729043,False,True
LAST_OPPOSING,5,CISD,3.0,1.2,0.0,0.0,0.5,2201,7.009554140127388,36.911121903836815,981.0,0.44570649704679693,1.7551963048498844,16.0,13,2.0100898848175586,0.9230056640168359,False,True
LAST_OPPOSING,5,FIB_786,4.0,0.0,0.0,0.15,0.5,2171,6.914012738853503,28.920664206642066,967.0,0.4454168585905113,1.6275146009085009,21.0,15,2.696380152953511,1.348574766309478,False,True
LAST_OPPOSING,5,FIB_705,4.0,0.0,0.3,0.0,0.25,2309,7.353503184713376,28.95080539834567,1028.0,0.4452143785188393,1.6299019607843137,24.0,21,2.5788559884762767,1.2608341975729653,False,True
LAST_OPPOSING,5,FIB_786,4.0,1.2,0.3,0.05,0.25,1016,3.2356687898089174,28.895463510848124,451.0,0.4438976377952756,1.625520110957004,29.0,14,2.696851743062252,1.3719519609895519,False,True
LAST_OPPOSING,8,CISD,2.5,1.2,0.4,0.0,0.5,1248,3.9745222929936306,41.82732606873428,553.5,0.44350961538461536,1.7975504322766571,13.0,13,1.7950134611214714,0.8729535354525444,False,True
EXTREME_OPEN,3,CISD,2.5,1.2,0.4,0.0,0.25,1176,3.745222929936306,41.732979664014145,521.0,0.44302721088435376,1.7905918057663126,19.5,14,1.7657531895521221,0.8925572223837069,False,True
EXTREME_OPEN,5,FIB_705,2.5,1.2,0.3,0.0,0.5,1165,3.710191082802548,41.23711340206185,516.0,0.4429184549356223,1.7543859649122806,17.0,10,2.0334108139565874,1.0670114882594248,False,True
LAST_OPPOSING,5,FIB_618,3.0,0.0,0.4,0.0,0.25,1940,6.178343949044586,36.13271124935199,859.0,0.44278350515463916,1.6972402597402598,19.0,14,2.157902069814872,1.0910305528398547,False,True
LAST_OPPOSING,8,FIB_705,2.5,1.2,0.3,0.0,0.25,1174,3.738853503184713,41.246797608881295,519.5,0.4425042589437819,1.7550872093023255,15.5,10,2.0236434289790535,1.077122581743697,False,True
EXTREME_OPEN,8,FIB_705,4.0,0.0,0.3,0.05,0.25,2285,7.277070063694268,28.872312417727073,1011.0,0.44245076586433263,1.623689080814312,29.0,21,2.5800271409763966,1.2522210614410205,False,True
LAST_OPPOSING,8,CISD,2.5,1.2,0.4,0.05,0.5,1232,3.9235668789808917,41.801189464740865,545.0,0.44237012987012986,1.7956204379562044,14.0,13,1.7957517574009363,0.8726164970178372,False,True
LAST_OPPOSING,5,FIB_786,4.0,1.2,0.3,0.0,0.25,1031,3.28343949044586,28.86297376093295,456.0,0.4422890397672163,1.6229508196721312,29.0,14,2.6924461315549166,1.3736127706434058,False,True
LAST_OPPOSING,3,FIB_618,3.0,0.0,0.3,0.05,0.25,2327,7.410828025477707,36.11231101511879,1029.0,0.44220025784271594,1.695740365111562,17.0,14,2.1643012094500707,1.077619243426062,False,True
EXTREME_OPEN,3,CISD,2.5,0.0,0.3,0.15,0.5,2304,7.337579617834395,41.60322436184505,1018.5,0.4420572916666667,1.781058282208589,13.0,12,1.7959229695227974,0.8845274156772693,False,True
EXTREME_OPEN,8,CISD,3.0,0.0,0.4,0.0,0.25,2326,7.407643312101911,36.535008976660684,1028.0,0.4419604471195185,1.727015558698727,18.0,18,2.0015670182433287,0.9511320287435914,False,True
EXTREME_OPEN,5,CISD,3.0,0.0,0.4,0.05,0.25,2213,7.047770700636943,36.52214891611687,978.0,0.4419340262087664,1.7260579064587973,18.0,18,2.004199952931341,0.9440728326324336,False,True
EXTREME_OPEN,3,CISD,2.5,1.2,0.4,0.15,0.25,1101,3.5063694267515926,41.72185430463576,486.5,0.44187102633969116,1.7897727272727273,20.0,20,1.76909134784362,0.8874721745347511,False,True
EXTREME_OPEN,5,CISD,2.5,0.0,0.4,0.0,0.5,2344,7.464968152866242,41.553312856516015,1035.5,0.44176621160409557,1.7774024024024024,15.0,15,1.796120179321383,0.897431934146121,False,True
EXTREME_OPEN,3,FIB_618,3.0,0.0,0.4,0.0,0.25,1945,6.194267515923567,36.08673205988642,859.0,0.4416452442159383,1.6938610662358642,16.0,14,2.1670160879429567,1.0982393655650358,False,True
LAST_OPPOSING,3,FIB_618,2.5,1.2,0.3,0.15,0.25,1114,3.5477707006369426,41.245487364620935,491.5,0.4412028725314183,1.7549923195084485,15.0,11,1.9401734819547756,0.999614295087202,False,True
LAST_OPPOSING,5,FIB_786,4.0,0.0,0.3,0.0,0.5,2088,6.649681528662421,28.83877159309021,921.0,0.4410919540229885,1.6210384356035064,27.0,19,2.7181193344933376,1.37660921601028,False,True
LAST_OPPOSING,5,FIB_618,3.0,0.0,0.3,0.05,0.25,2426,7.726114649681529,36.08461219411033,1069.0,0.44064303380049463,1.6937053861129137,18.0,15,2.1545332880798527,1.0783686069901732,False,True
EXTREME_OPEN,5,FIB_618,3.0,0.0,0.4,0.0,0.25,1997,6.359872611464968,36.048265460030166,879.0,0.4401602403605408,1.6910377358490567,15.0,14,2.164604623960891,1.0950920989169823,False,True
EXTREME_OPEN,8,FIB_705,2.5,1.2,0.3,0.05,0.5,1165,3.710191082802548,41.15120274914089,512.5,0.43991416309012876,1.7481751824817517,15.0,12,2.029378969836455,1.0671307296297639,False,True
LAST_OPPOSING,8,CISD,4.0,0.0,0.3,0.15,0.25,2258,7.191082802547771,29.470672389127323,993.0,0.43976970770593443,1.671399594320487,24.0,13,2.3095723604195517,0.9993019955968192,False,True
EXTREME_OPEN,3,FIB_786,4.0,0.0,0.4,0.15,0.25,1219,3.8821656050955413,28.794093519278096,536.0,0.43970467596390483,1.6175115207373272,21.0,21,2.7549065480296795,1.4086865244050286,False,True
LAST_OPPOSING,3,CISD,3.0,1.2,0.4,0.0,0.25,1154,3.6751592356687897,36.63911845730027,507.0,0.4393414211438475,1.7347826086956522,12.0,12,2.0045722118966256,0.935182513702987,False,True
LAST_OPPOSING,8,FIB_786,4.0,0.0,0.4,0.15,0.25,1244,3.961783439490446,28.778135048231512,546.0,0.43890675241157556,1.6162528216704288,31.0,22,2.7333709641826323,1.3891245704806605,False,True
EXTREME_OPEN,8,FIB_786,4.0,1.2,0.3,0.0,0.25,1054,3.356687898089172,28.774928774928775,462.0,0.43833017077798864,1.616,21.0,14,2.711019481797472,1.3968276709285032,False,True
EXTREME_OPEN,5,CISD,2.5,0.0,0.3,0.15,0.5,2391,7.614649681528663,41.522491349480966,1048.0,0.438310330405688,1.7751479289940828,12.5,12,1.7924956343902745,0.8808210897002691,False,True
LAST_OPPOSING,8,CISD,2.5,1.2,0.4,0.15,0.5,1174,3.738853503184713,41.69642857142858,514.5,0.43824531516183984,1.7879019908116387,19.5,18,1.7902415269229608,0.8689662242763385,False,True
EXTREME_OPEN,5,CISD,2.5,0.0,0.4,0.15,0.5,1885,6.003184713375796,41.4887794198139,826.0,0.43819628647214853,1.7726847521047708,16.5,13,1.7851245688722615,0.8827345215139831,False,True
LAST_OPPOSING,5,FIB_705,4.0,0.0,0.3,0.05,0.25,2187,6.964968152866242,28.801102434542948,958.0,0.4380429812528578,1.6180645161290323,24.0,21,2.572028799369011,1.2489698186770601,False,True
EXTREME_OPEN,5,FIB_618,3.0,0.0,0.4,0.05,0.25,1899,6.047770700636943,35.97464342313788,831.0,0.43759873617693523,1.6856435643564356,14.0,13,2.165163885458465,1.0831868878506667,False,True
EXTREME_OPEN,8,CISD,2.5,1.2,0.0,0.15,0.5,2000,6.369426751592357,41.75013178703216,875.0,0.4375,1.7918552036199096,14.5,10,1.7858371051794335,0.8680234177570478,False,True
EXTREME_OPEN,8,CISD,3.0,0.0,0.4,0.05,0.25,2231,7.1050955414012735,36.42322097378277,976.0,0.4374719856566562,1.718703976435935,18.0,18,2.0036433751668077,0.9437283151666225,False,True
LAST_OPPOSING,3,CISD,3.0,1.2,0.4,0.05,0.25,1139,3.627388535031847,36.592178770949715,498.0,0.437225636523266,1.7312775330396475,13.0,12,2.004930145060338,0.9355306491862675,False,True
LAST_OPPOSING,3,FIB_705,4.0,0.0,0.3,0.0,0.25,2213,7.047770700636943,28.778937812074446,967.0,0.4369633981021238,1.6163161249203315,23.0,20,2.5834532565772585,1.2656757107374825,False,True
EXTREME_OPEN,5,CISD,2.5,0.0,0.4,0.05,0.5,2251,7.1687898089171975,41.40767824497258,983.0,0.4366948023100844,1.7667706708268331,14.5,14,1.7967122946362801,0.8917051440315091,False,True
LAST_OPPOSING,3,FIB_786,4.0,0.0,0.3,0.0,0.5,2004,6.382165605095541,28.749999999999996,875.0,0.436626746506986,1.6140350877192982,27.0,17,2.7257557223616438,1.3798907263415912,False,True
LAST_OPPOSING,5,FIB_618,2.5,1.2,0.4,0.05,0.25,975,3.105095541401274,41.09165808444902,425.5,0.43641025641025644,1.743881118881119,17.0,15,1.9341854235142022,1.0112033988809848,False,True
EXTREME_OPEN,3,FIB_786,4.0,0.0,0.0,0.15,0.5,2097,6.678343949044586,28.73508353221957,915.0,0.4363376251788269,1.6128600133958473,22.0,16,2.7120038003231564,1.3697543042429525,False,True
EXTREME_OPEN,5,FIB_618,3.0,0.0,0.3,0.05,0.25,2492,7.936305732484076,35.953244659411524,1087.0,0.43619582664526485,1.684078036500944,19.0,15,2.1641747401988938,1.0825973387114731,False,True
EXTREME_OPEN,8,CISD,2.5,0.0,0.4,0.0,0.5,2364,7.528662420382165,41.394335511982575,1030.0,0.4357021996615905,1.7657992565055762,15.0,15,1.7965171079267956,0.8977717241029997,False,True
EXTREME_OPEN,3,FIB_618,3.0,0.0,0.3,0.05,0.25,2420,7.707006369426751,35.933609958506224,1054.0,0.43553719008264463,1.682642487046632,19.0,15,2.167807033117723,1.084832191982847,False,True
LAST_OPPOSING,3,FIB_618,2.5,1.2,0.3,0.05,0.25,1204,3.8343949044585988,41.068447412353926,524.0,0.43521594684385384,1.7422096317280453,16.5,13,1.9383669596649016,1.0024930770681075,False,True
EXTREME_OPEN,3,CISD,2.5,1.2,0.0,0.05,0.25,2065,6.576433121019108,41.56962025316456,898.5,0.4351089588377724,1.7785961871750433,17.5,12,1.7866678380658552,0.8906064509884166,False,True
EXTREME_OPEN,5,CISD,3.0,1.2,0.0,0.15,0.25,1926,6.13375796178344,36.625971143174255,838.0,0.43509865005192105,1.733800350262697,23.0,13,1.9663409901170836,0.9259864204240024,False,True
LAST_OPPOSING,8,CISD,3.0,1.2,0.0,0.05,0.5,2188,6.968152866242038,36.603221083455345,951.0,0.4346435100548446,1.7321016166281755,14.0,14,2.0048223587498937,0.9232555129709706,False,True
EXTREME_OPEN,8,FIB_618,3.0,0.0,0.3,0.15,0.25,2032,6.471337579617835,35.9228104898565,883.0,0.4345472440944882,1.6818532818532819,15.0,13,2.1525798006916532,1.0722798258282218,False,True
LAST_OPPOSING,8,CISD,3.0,1.2,0.0,0.0,0.5,2243,7.143312101910828,36.60629170638703,974.0,0.4342398573339278,1.7323308270676692,14.0,14,2.0031120434260488,0.9261501843085527,False,True
EXTREME_OPEN,8,FIB_705,2.5,1.2,0.3,0.15,0.5,1072,3.4140127388535033,40.98972922502334,465.5,0.43423507462686567,1.7365506329113924,14.0,12,2.0164349037297966,1.0687620580456205,False,True
LAST_OPPOSING,5,FIB_786,4.0,0.0,0.3,0.05,0.5,1979,6.302547770700637,28.694331983805665,859.0,0.4340576048509348,1.609652235628105,24.0,18,2.703683293471855,1.3539744374361304,False,True
EXTREME_OPEN,8,FIB_618,3.0,0.0,0.4,0.0,0.25,2014,6.414012738853503,35.89232303090728,874.0,0.4339622641509434,1.6796267496111976,16.0,14,2.158173445458894,1.0960282704736217,False,True
LAST_OPPOSING,5,FIB_618,2.5,1.2,0.4,0.0,0.25,984,3.1337579617834397,41.0204081632653,427.0,0.4339430894308943,1.7387543252595157,15.5,11,1.9350319512712273,1.012369396419533,False,True
LAST_OPPOSING,8,FIB_705,4.0,0.0,0.3,0.0,0.25,2338,7.445859872611465,28.71883061049011,1014.0,0.43370402053036783,1.6115802171290712,24.0,21,2.5705375776346897,1.2636621322550041,False,True
EXTREME_OPEN,5,CISD,2.5,1.2,0.0,0.05,0.25,2175,6.926751592356688,41.574118783196525,942.5,0.43333333333333335,1.7789256198347108,17.5,11,1.7800600633454096,0.8853476406094826,False,True
LAST_OPPOSING,5,CISD,4.0,0.0,0.4,0.05,0.5,2090,6.656050955414012,29.28205128205128,905.0,0.43301435406698563,1.6562726613488035,17.0,13,2.3076150552514596,1.0015430401223142,False,True
LAST_OPPOSING,5,CISD,4.0,0.0,0.4,0.0,0.5,2173,6.920382165605096,29.28395061728395,940.0,0.4325816843074091,1.6564245810055866,19.0,14,2.310590409703343,1.007491195666688,False,True
LAST_OPPOSING,3,CISD,4.0,1.5,0.0,0.15,0.25,1153,3.671974522292994,29.698149951314505,498.0,0.4319167389418907,1.6897506925207757,26.0,23,2.2820680939907674,0.9747738198986678,False,True
EXTREME_OPEN,3,FIB_618,2.5,1.2,0.3,0.15,0.25,1137,3.621019108280255,40.95322153574581,491.0,0.4318381706244503,1.733931240657698,17.0,11,1.9500950702179114,1.0138138203202358,False,True
EXTREME_OPEN,8,CISD,2.5,0.0,0.4,0.15,0.5,1904,6.063694267515924,41.31378935939197,821.5,0.43146008403361347,1.7599444958371877,17.5,13,1.7855132170710746,0.8832046898277992,False,True
LAST_OPPOSING,3,FIB_618,2.5,1.2,0.3,0.0,0.25,1217,3.875796178343949,40.95788604459125,525.0,0.4313886606409203,1.7342657342657342,16.0,13,1.9391693937402608,1.004440259024943,False,True
LAST_OPPOSING,8,FIB_786,4.0,0.0,0.3,0.0,0.5,2113,6.729299363057325,28.639165481270744,911.0,0.43114055844770466,1.6053156146179401,27.0,19,2.7098668043515195,1.380186947423517,False,True
EXTREME_OPEN,8,FIB_618,3.0,0.0,0.4,0.05,0.25,1916,6.101910828025478,35.81151832460733,826.0,0.4311064718162839,1.6737357259380097,15.0,13,2.1588981310155093,1.0842196449020907,False,True
EXTREME_OPEN,8,FIB_705,2.5,1.2,0.3,0.0,0.5,1182,3.7643312101910826,40.89754445385267,509.5,0.4310490693739425,1.7299426934097422,15.0,10,2.023336023525978,1.0708420897358284,False,True
LAST_OPPOSING,8,FIB_618,3.0,0.0,0.4,0.0,0.25,1965,6.25796178343949,35.842293906810035,847.0,0.4310432569974555,1.675977653631285,19.0,14,2.150417381000068,1.0926679246945863,False,True
LAST_OPPOSING,3,CISD,4.0,0.0,0.4,0.0,0.5,2102,6.694267515923567,29.23469387755102,905.0,0.43054234062797336,1.6524873828406632,19.0,14,2.3209859719545816,1.0118216804961293,False,True
EXTREME_OPEN,8,CISD,2.5,0.0,0.4,0.05,0.5,2271,7.232484076433121,41.243194192377494,977.5,0.43042712461470717,1.7548262548262548,14.5,14,1.7971202633359267,0.8921092828515678,False,True
LAST_OPPOSING,3,CISD,3.0,1.2,0.4,0.15,0.25,1085,3.4554140127388533,36.43486777668952,467.0,0.4304147465437788,1.7195685670261942,20.0,20,1.9933092433447717,0.9314071569427997,False,True
LAST_OPPOSING,3,FIB_705,4.0,0.0,0.3,0.05,0.25,2096,6.67515923566879,28.639846743295017,902.0,0.4303435114503817,1.6053691275167785,23.0,20,2.5782589451024553,1.2532948933364678,False,True
EXTREME_OPEN,3,CISD,3.0,0.0,0.3,0.15,0.25,2268,7.222929936305732,36.25461254612546,976.0,0.43033509700176364,1.7062228654124458,13.0,13,1.9802811638880655,0.941097216795908,False,True
LAST_OPPOSING,3,CISD,4.0,0.0,0.4,0.05,0.5,2020,6.43312101910828,29.215270413573702,869.0,0.4301980198019802,1.650936329588015,17.0,13,2.3178157155997243,1.0060960098480043,False,True
LAST_OPPOSING,8,FIB_618,3.0,0.0,0.3,0.15,0.25,2011,6.404458598726115,35.83959899749373,865.0,0.4301342615614122,1.67578125,16.0,13,2.134085006649037,1.0702956407412494,False,True
EXTREME_OPEN,3,FIB_618,2.5,1.2,0.4,0.0,0.25,949,3.022292993630573,40.86589229144668,407.5,0.4293993677555321,1.7276785714285714,13.5,11,1.9518056302515814,1.0220828284974997,False,True
LAST_OPPOSING,8,FIB_786,4.0,0.0,0.0,0.15,0.5,2213,7.047770700636943,28.5972850678733,950.0,0.42928151830094896,1.6020278833967048,21.0,15,2.679480486129424,1.3515759886881247,False,True
LAST_OPPOSING,5,FIB_705,4.0,0.0,0.0,0.15,0.5,2406,7.662420382165605,28.625156707062267,1032.0,0.428927680798005,1.604215456674473,23.0,17,2.5294324648928224,1.2222411682617929,False,True
LAST_OPPOSING,8,FIB_618,3.0,0.0,0.3,0.05,0.25,2458,7.828025477707007,35.79033579033579,1054.0,0.4288039056143206,1.6721938775510203,19.0,15,2.145412602525466,1.0816701746363493,False,True
